recordID,datasetID,datasetName,dateStart,dateEnd,temporalSpan,temporalSpanOrigin,nr of traps,effort,effortUnit,latitude,longitude,latLonUnit,precisionInMeters, area ,areaUnit,areaOrigin,countryCode,stateProvince,locality,species latin,species english,presence,abundance,original units
273,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,14,G,20,226,camera trap days,4°28.786’N,68°2.598’W,deg,,22.5,km2,C,Colombia,Amazon region,Matavén,Cerdocyon thous,Crab-eating fox,1,,RAI
274,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,14,G,20,226,camera trap days,4°28.786’N,68°2.598’W,deg,,22.5,km2,C,Colombia,Amazon region,Matavén,Eira barbara,Tayra,0,,RAI
275,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,14,G,20,226,camera trap days,4°28.786’N,68°2.598’W,deg,,22.5,km2,C,Colombia,Amazon region,Matavén,Leopardus pardalis,Ocelot,1,,RAI
276,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,14,G,20,226,camera trap days,4°28.786’N,68°2.598’W,deg,,22.5,km2,C,Colombia,Amazon region,Matavén,Leopardus wiedii,Margay,0,,RAI
277,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,14,G,20,226,camera trap days,4°28.786’N,68°2.598’W,deg,,22.5,km2,C,Colombia,Amazon region,Matavén,Nasua nasua,South American coati,0,,RAI
278,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,14,G,20,226,camera trap days,4°28.786’N,68°2.598’W,deg,,22.5,km2,C,Colombia,Amazon region,Matavén,Nasuella olivacea,Western mountain coati,0,,RAI
279,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,14,G,20,226,camera trap days,4°28.786’N,68°2.598’W,deg,,22.5,km2,C,Colombia,Amazon region,Matavén,Panthera onca,Jaguar,0,,RAI
280,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,14,G,20,226,camera trap days,4°28.786’N,68°2.598’W,deg,,22.5,km2,C,Colombia,Amazon region,Matavén,Puma concolor,Puma,1,,RAI
281,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,9,G,16,100,camera trap days,1°6.980’N,74°17.523’W,deg,,12,km2,C,Colombia,Amazon region,Río Yarí,Atelocynus microtis,Short-eared dog,0,,RAI
282,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,9,G,16,100,camera trap days,1°6.980’N,74°17.523’W,deg,,12,km2,C,Colombia,Amazon region,Río Yarí,Cerdocyon thous,Crab-eating fox,0,,RAI
283,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,9,G,16,100,camera trap days,1°6.980’N,74°17.523’W,deg,,12,km2,C,Colombia,Amazon region,Río Yarí,Eira barbara,Tayra,1,,RAI
284,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,9,G,16,100,camera trap days,1°6.980’N,74°17.523’W,deg,,12,km2,C,Colombia,Amazon region,Río Yarí,Leopardus pardalis,Ocelot,1,,RAI
285,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,9,G,16,100,camera trap days,1°6.980’N,74°17.523’W,deg,,12,km2,C,Colombia,Amazon region,Río Yarí,Leopardus wiedii,Margay,1,,RAI
286,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,9,G,16,100,camera trap days,1°6.980’N,74°17.523’W,deg,,12,km2,C,Colombia,Amazon region,Río Yarí,Nasua nasua,South American coati,0,,RAI
287,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,9,G,16,100,camera trap days,1°6.980’N,74°17.523’W,deg,,12,km2,C,Colombia,Amazon region,Río Yarí,Nasuella olivacea,Western mountain coati,0,,RAI
288,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,9,G,16,100,camera trap days,1°6.980’N,74°17.523’W,deg,,12,km2,C,Colombia,Amazon region,Río Yarí,Panthera onca,Jaguar,0,,RAI
289,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,9,G,16,100,camera trap days,1°6.980’N,74°17.523’W,deg,,12,km2,C,Colombia,Amazon region,Río Yarí,Puma concolor,Puma,0,,RAI
290,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,8,G,9,60,camera trap days,1°40.198’N,74°11.395’W,deg,,6.75,km2,C,Colombia,Amazon region,Sabanas del Yarí,Atelocynus microtis,Short-eared dog,0,,RAI
291,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,8,G,9,60,camera trap days,1°40.198’N,74°11.395’W,deg,,6.75,km2,C,Colombia,Amazon region,Sabanas del Yarí,Cerdocyon thous,Crab-eating fox,0,,RAI
292,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,8,G,9,60,camera trap days,1°40.198’N,74°11.395’W,deg,,6.75,km2,C,Colombia,Amazon region,Sabanas del Yarí,Eira barbara,Tayra,0,,RAI
293,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,8,G,9,60,camera trap days,1°40.198’N,74°11.395’W,deg,,6.75,km2,C,Colombia,Amazon region,Sabanas del Yarí,Leopardus pardalis,Ocelot,0,,RAI
294,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,8,G,9,60,camera trap days,1°40.198’N,74°11.395’W,deg,,6.75,km2,C,Colombia,Amazon region,Sabanas del Yarí,Leopardus wiedii,Margay,1,,RAI
295,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,8,G,9,60,camera trap days,1°40.198’N,74°11.395’W,deg,,6.75,km2,C,Colombia,Amazon region,Sabanas del Yarí,Nasua nasua,South American coati,0,,RAI
296,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,8,G,9,60,camera trap days,1°40.198’N,74°11.395’W,deg,,6.75,km2,C,Colombia,Amazon region,Sabanas del Yarí,Nasuella olivacea,Western mountain coati,0,,RAI
297,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,8,G,9,60,camera trap days,1°40.198’N,74°11.395’W,deg,,6.75,km2,C,Colombia,Amazon region,Sabanas del Yarí,Panthera onca,Jaguar,0,,RAI
298,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,8,G,9,60,camera trap days,1°40.198’N,74°11.395’W,deg,,6.75,km2,C,Colombia,Amazon region,Sabanas del Yarí,Puma concolor,Puma,0,,RAI
299,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,13,G,14,180,camera trap days,2°24.171’N,72°26.359’W,deg,,14.25,km2,C,Colombia,Amazon region,San José,Atelocynus microtis,Short-eared dog,0,,RAI
300,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,13,G,14,180,camera trap days,2°24.171’N,72°26.359’W,deg,,14.25,km2,C,Colombia,Amazon region,San José,Cerdocyon thous,Crab-eating fox,0,,RAI
301,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,13,G,14,180,camera trap days,2°24.171’N,72°26.359’W,deg,,14.25,km2,C,Colombia,Amazon region,San José,Eira barbara,Tayra,1,,RAI
302,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,13,G,14,180,camera trap days,2°24.171’N,72°26.359’W,deg,,14.25,km2,C,Colombia,Amazon region,San José,Leopardus pardalis,Ocelot,0,,RAI
303,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,13,G,14,180,camera trap days,2°24.171’N,72°26.359’W,deg,,14.25,km2,C,Colombia,Amazon region,San José,Leopardus wiedii,Margay,0,,RAI
304,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,13,G,14,180,camera trap days,2°24.171’N,72°26.359’W,deg,,14.25,km2,C,Colombia,Amazon region,San José,Nasua nasua,South American coati,1,,RAI
305,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,13,G,14,180,camera trap days,2°24.171’N,72°26.359’W,deg,,14.25,km2,C,Colombia,Amazon region,San José,Nasuella olivacea,Western mountain coati,0,,RAI
306,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,13,G,14,180,camera trap days,2°24.171’N,72°26.359’W,deg,,14.25,km2,C,Colombia,Amazon region,San José,Panthera onca,Jaguar,0,,RAI
307,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,13,G,14,180,camera trap days,2°24.171’N,72°26.359’W,deg,,14.25,km2,C,Colombia,Amazon region,San José,Puma concolor,Puma,1,,RAI
308,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,8,G,14,88,camera trap days,3°54.922’N,68°18.375’W,deg,,10.5,km2,C,Colombia,Amazon region,Sejal,Atelocynus microtis,Short-eared dog,0,,RAI
309,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,8,G,14,88,camera trap days,3°54.922’N,68°18.375’W,deg,,10.5,km2,C,Colombia,Amazon region,Sejal,Cerdocyon thous,Crab-eating fox,0,,RAI
310,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,8,G,14,88,camera trap days,3°54.922’N,68°18.375’W,deg,,10.5,km2,C,Colombia,Amazon region,Sejal,Eira barbara,Tayra,0,,RAI
311,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,8,G,14,88,camera trap days,3°54.922’N,68°18.375’W,deg,,10.5,km2,C,Colombia,Amazon region,Sejal,Leopardus pardalis,Ocelot,0,,RAI
312,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,8,G,14,88,camera trap days,3°54.922’N,68°18.375’W,deg,,10.5,km2,C,Colombia,Amazon region,Sejal,Leopardus wiedii,Margay,0,,RAI
313,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,8,G,14,88,camera trap days,3°54.922’N,68°18.375’W,deg,,10.5,km2,C,Colombia,Amazon region,Sejal,Nasua nasua,South American coati,0,,RAI
314,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,8,G,14,88,camera trap days,3°54.922’N,68°18.375’W,deg,,10.5,km2,C,Colombia,Amazon region,Sejal,Nasuella olivacea,Western mountain coati,0,,RAI
315,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,8,G,14,88,camera trap days,3°54.922’N,68°18.375’W,deg,,10.5,km2,C,Colombia,Amazon region,Sejal,Panthera onca,Jaguar,0,,RAI
316,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,8,G,14,88,camera trap days,3°54.922’N,68°18.375’W,deg,,10.5,km2,C,Colombia,Amazon region,Sejal,Puma concolor,Puma,0,,RAI
317,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,25,G,7,175,camera trap days,0°15.302’N,70°6.158’W,deg,,18.75,km2,C,Colombia,Amazon region,Tiquié,Atelocynus microtis,Short-eared dog,0,,RAI
318,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,25,G,7,175,camera trap days,0°15.302’N,70°6.158’W,deg,,18.75,km2,C,Colombia,Amazon region,Tiquié,Cerdocyon thous,Crab-eating fox,0,,RAI
319,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,25,G,7,175,camera trap days,0°15.302’N,70°6.158’W,deg,,18.75,km2,C,Colombia,Amazon region,Tiquié,Eira barbara,Tayra,0,,RAI
320,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,25,G,7,175,camera trap days,0°15.302’N,70°6.158’W,deg,,18.75,km2,C,Colombia,Amazon region,Tiquié,Leopardus pardalis,Ocelot,0,,RAI
321,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,25,G,7,175,camera trap days,0°15.302’N,70°6.158’W,deg,,18.75,km2,C,Colombia,Amazon region,Tiquié,Leopardus wiedii,Margay,0,,RAI
322,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,25,G,7,175,camera trap days,0°15.302’N,70°6.158’W,deg,,18.75,km2,C,Colombia,Amazon region,Tiquié,Nasua nasua,South American coati,0,,RAI
323,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,25,G,7,175,camera trap days,0°15.302’N,70°6.158’W,deg,,18.75,km2,C,Colombia,Amazon region,Tiquié,Nasuella olivacea,Western mountain coati,0,,RAI
324,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,25,G,7,175,camera trap days,0°15.302’N,70°6.158’W,deg,,18.75,km2,C,Colombia,Amazon region,Tiquié,Panthera onca,Jaguar,0,,RAI
325,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,25,G,7,175,camera trap days,0°15.302’N,70°6.158’W,deg,,18.75,km2,C,Colombia,Amazon region,Tiquié,Puma concolor,Puma,0,,RAI
326,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,6,G,20,81,camera trap days,1°40.422’N,73°34.460’W,deg,,15,km2,C,Colombia,Amazon region,Tunia,Atelocynus microtis,Short-eared dog,1,,RAI
327,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,6,G,20,81,camera trap days,1°40.422’N,73°34.460’W,deg,,15,km2,C,Colombia,Amazon region,Tunia,Cerdocyon thous,Crab-eating fox,0,,RAI
328,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,6,G,20,81,camera trap days,1°40.422’N,73°34.460’W,deg,,15,km2,C,Colombia,Amazon region,Tunia,Eira barbara,Tayra,0,,RAI
329,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,6,G,20,81,camera trap days,1°40.422’N,73°34.460’W,deg,,15,km2,C,Colombia,Amazon region,Tunia,Leopardus pardalis,Ocelot,0,,RAI
330,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,6,G,20,81,camera trap days,1°40.422’N,73°34.460’W,deg,,15,km2,C,Colombia,Amazon region,Tunia,Leopardus wiedii,Margay,0,,RAI
331,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,6,G,20,81,camera trap days,1°40.422’N,73°34.460’W,deg,,15,km2,C,Colombia,Amazon region,Tunia,Nasua nasua,South American coati,0,,RAI
332,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,6,G,20,81,camera trap days,1°40.422’N,73°34.460’W,deg,,15,km2,C,Colombia,Amazon region,Tunia,Nasuella olivacea,Western mountain coati,0,,RAI
333,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,6,G,20,81,camera trap days,1°40.422’N,73°34.460’W,deg,,15,km2,C,Colombia,Amazon region,Tunia,Panthera onca,Jaguar,0,,RAI
334,138,Completeness of rapid assessments of medium and large mammal diversity in the northwestern Amazon in Colombia,01/01/2014,01/01/2021,6,G,20,81,camera trap days,1°40.422’N,73°34.460’W,deg,,15,km2,C,Colombia,Amazon region,Tunia,Puma concolor,Puma,1,,RAI
